id,brand,model_id,year,transmission,fuelType,mileage,tax,mpg,engineSize,price
2876,0,11,2015,Manual,Diesel,50811,20,67.3,2.0,11995
39362,2,67,2016,Semi-Auto,Diesel,20179,160,51.4,2.0,21499
38847,2,33,2018,Manual,Petrol,48961,150,57.7,1.0,11000
25021,2,33,2015,Manual,Petrol,41200,20,61.4,1.0,9499
29960,2,32,2014,Manual,Petrol,59858,30,54.3,1.2,5810
45455,3,52,2019,Manual,Petrol,4322,145,43.5,1.5,23395
23546,2,67,2014,Manual,Diesel,63694,145,54.3,1.6,12000
14896,1,47,2019,Semi-Auto,Petrol,101,145,34.0,3.0,41980
2463,0,11,2017,Manual,Diesel,14378,30,67.3,2.0,19220
41097,3,37,2017,Manual,Diesel,23072,30,60.1,2.0,18995
18589,1,0,2016,Manual,Diesel,36669,0,83.1,1.5,10648
4209,0,11,2019,Semi-Auto,Diesel,2000,145,49.6,2.0,32750
11606,1,92,2019,Semi-Auto,Diesel,6250,145,42.8,2.0,35490
36650,2,33,2017,Manual,Petrol,12100,150,60.1,1.0,12299
12209,1,91,2019,Automatic,Diesel,1926,145,54.3,2.0,33990
38885,2,33,2017,Manual,Petrol,15354,20,61.4,1.0,9750
26586,2,32,2014,Manual,Petrol,38901,145,47.9,1.6,9495
29856,2,33,2019,Manual,Petrol,3575,145,60.1,1.0,16629
48678,3,53,2017,Manual,Petrol,30847,20,60.1,1.2,10449
20802,1,1,2017,Manual,Petrol,28706,125,52.3,1.5,13000
42809,3,37,2019,Automatic,Petrol,5000,145,55.4,1.5,21450
20032,1,2,2016,Manual,Diesel,38206,30,64.2,2.0,14699
10971,1,2,2019,Semi-Auto,Diesel,5525,145,50.4,2.0,34000
41949,3,37,2015,Manual,Diesel,55945,20,67.3,2.0,13495
1477,0,56,2016,Manual,Diesel,31000,30,60.1,2.0,16450
25831,2,33,2019,Manual,Petrol,4892,145,60.1,1.0,17520
9538,0,57,2019,Automatic,Diesel,10499,145,38.2,2.0,32490
16762,1,47,2019,Automatic,Petrol,1466,145,34.0,3.0,49999
33106,2,33,2019,Manual,Petrol,1286,145,58.9,1.0,18499
40288,3,37,2019,Manual,Diesel,1125,145,57.7,1.6,20995
3751,0,11,2017,Manual,Petrol,18633,145,52.3,1.4,15995
42363,3,37,2019,Semi-Auto,Petrol,5790,145,45.6,1.5,20390
34140,2,33,2019,Manual,Petrol,5300,145,49.6,1.0,15700
1554,0,11,2017,Semi-Auto,Diesel,51875,20,70.6,2.0,15498
36394,2,54,2020,Manual,Petrol,2000,150,51.4,1.0,20999
31038,2,28,2019,Manual,Petrol,238,150,53.3,1.0,16700
31754,2,32,2017,Manual,Petrol,53786,0,65.7,1.0,7490
27483,2,44,2013,Semi-Auto,Diesel,36123,200,45.6,2.0,11090
51840,3,88,2019,Manual,Petrol,1992,145,54.3,1.0,9600
31281,2,43,2017,Manual,Petrol,15629,145,57.7,1.2,8300
9643,0,58,2017,Automatic,Diesel,34003,145,47.9,3.0,37950
35006,2,32,2013,Manual,Petrol,21500,0,65.7,1.0,6995
17872,1,93,2020,Semi-Auto,Diesel,2000,145,36.7,3.0,44875
15784,1,2,2019,Semi-Auto,Diesel,10268,150,52.3,2.0,27888
19933,1,89,2015,Manual,Diesel,22580,125,57.6,2.0,10795
49694,3,81,2015,Manual,Diesel,46979,160,48.7,2.0,13698
33032,2,28,2018,Automatic,Petrol,2240,145,48.7,1.0,15390
33634,2,32,2017,Semi-Auto,Petrol,24032,0,57.7,1.0,10290
54214,3,16,2019,Automatic,Diesel,9222,260,33.6,3.0,29990
30494,2,32,2013,Manual,Petrol,29708,0,65.7,1.0,6400
367,0,56,2016,Semi-Auto,Petrol,40254,205,40.4,2.0,21995
41771,3,37,2014,Semi-Auto,Diesel,24795,20,67.3,1.6,9998
41298,3,37,2019,Manual,Petrol,10911,145,45.6,1.5,17495
3793,0,57,2020,Semi-Auto,Petrol,6500,145,32.1,2.0,36000
46587,3,53,2016,Manual,Petrol,41123,20,60.1,1.0,8489
41977,3,37,2018,Manual,Petrol,17080,145,58.9,1.5,14491
29112,2,44,2017,Manual,Diesel,20612,145,54.3,2.0,17000
5946,0,56,2019,Manual,Diesel,5000,145,40.9,2.0,29290
27963,2,32,2016,Manual,Petrol,54291,0,65.7,1.0,7375
20646,1,2,2014,Automatic,Diesel,51783,125,60.1,2.0,11490
41434,3,37,2016,Semi-Auto,Diesel,19435,30,62.8,2.0,17142
37669,2,32,2017,Manual,Petrol,14973,145,65.7,1.0,9195
21083,1,4,2017,Automatic,Diesel,21236,145,60.1,3.0,24200
26765,2,28,2015,Manual,Petrol,57455,125,53.3,1.0,7030
18531,1,4,2018,Automatic,Diesel,22247,145,68.9,2.0,20850
54546,3,23,2020,Manual,Diesel,1724,145,47.9,2.0,16995
15,0,13,2015,Manual,Diesel,47348,30,61.4,2.0,15400
34676,2,29,2017,Manual,Diesel,44163,160,48.7,2.0,16995
11964,1,0,2019,Automatic,Diesel,123,145,48.7,2.0,32060
5809,0,56,2016,Semi-Auto,Diesel,23500,165,50.4,2.0,20450
18935,1,2,2019,Automatic,Petrol,4879,150,41.5,2.0,27750
41879,3,37,2016,Manual,Diesel,41328,20,67.3,2.0,14995
38417,2,32,2009,Manual,Petrol,63400,145,49.6,1.4,3995
41711,3,37,2016,Semi-Auto,Petrol,21779,20,60.1,1.4,16242
20542,1,2,2008,Manual,Petrol,108000,235,38.7,3.0,5990
51468,3,75,2018,Semi-Auto,Diesel,12500,145,41.5,2.0,23499
31650,2,20,2016,Manual,Diesel,24267,20,68.9,1.5,10491
31607,2,32,2016,Manual,Petrol,12531,145,47.9,1.6,12599
35437,2,44,2016,Manual,Diesel,45000,125,60.1,2.0,11900
18366,1,1,2017,Manual,Petrol,22000,145,52.3,1.5,11990
23224,2,39,2017,Manual,Diesel,31399,30,64.2,1.5,10998
37021,2,42,2016,Manual,Petrol,13592,30,57.7,1.2,6500
382,0,11,2019,Manual,Petrol,4598,145,38.2,2.0,25990
13071,1,2,2016,Semi-Auto,Diesel,26200,165,51.4,3.0,19895
9724,0,11,2014,Automatic,Diesel,45411,125,58.9,2.0,12995
1380,0,55,2019,Manual,Diesel,4519,145,49.6,1.6,19888
21976,2,33,2018,Manual,Petrol,19223,145,61.4,1.0,9950
22903,2,33,2017,Manual,Petrol,11627,145,60.1,1.0,12591
48905,3,53,2011,Manual,Petrol,48000,150,47.9,1.4,5440
50671,3,81,2017,Manual,Diesel,20619,160,50.4,2.0,18999
28042,2,32,2018,Manual,Petrol,42910,145,56.5,1.0,9990
10174,0,61,2015,Automatic,Petrol,27000,300,34.9,2.5,27790
24775,2,44,2016,Manual,Diesel,32398,145,54.3,2.0,13930
48501,3,53,2015,Manual,Petrol,30339,20,60.1,1.2,7991
25844,2,32,2017,Manual,Petrol,15443,150,65.7,1.0,10450
13043,1,0,2020,Semi-Auto,Diesel,101,145,48.7,2.0,31016
2465,0,12,2018,Semi-Auto,Petrol,4512,150,36.7,3.0,30990
8526,0,56,2019,Automatic,Diesel,8140,145,47.1,2.0,26350
47982,3,53,2017,Manual,Petrol,30069,20,58.9,1.0,9990
14296,1,1,2017,Semi-Auto,Petrol,15500,150,48.7,2.0,17895
30678,2,33,2016,Manual,Diesel,24920,0,74.3,1.5,9640
23019,2,33,2019,Manual,Petrol,290,150,60.1,1.0,16975
52525,3,74,2016,Semi-Auto,Diesel,13200,30,62.8,2.0,15499
32192,2,33,2019,Manual,Petrol,12200,145,58.9,1.0,15995
13960,1,4,2020,Semi-Auto,Hybrid,103,150,44.8,2.0,33850
20614,1,2,2013,Manual,Petrol,50708,200,41.5,2.0,11650
31480,2,32,2019,Manual,Petrol,7166,145,56.5,1.0,14995
13507,1,5,2016,Semi-Auto,Diesel,28684,160,51.4,3.0,21975
17215,1,1,2019,Automatic,Petrol,8205,145,32.5,3.0,26995
28504,2,32,2016,Manual,Diesel,27928,0,78.5,1.5,8399
2307,0,8,2013,Manual,Petrol,29773,125,52.3,1.4,9750
22440,2,44,2015,Manual,Diesel,33749,125,60.1,2.0,12298
7593,0,10,2014,Manual,Diesel,42000,0,74.3,1.6,12490
12448,1,0,2016,Semi-Auto,Diesel,35441,30,65.7,2.0,13998
9285,0,13,2015,Automatic,Diesel,107390,30,64.2,2.0,12895
19992,1,3,2015,Manual,Diesel,36781,145,53.3,2.0,14999
20885,1,2,2014,Automatic,Diesel,38055,30,62.8,2.0,11400
22755,2,44,2019,Manual,Diesel,15241,145,47.9,2.0,19680
40307,3,37,2017,Semi-Auto,Diesel,18560,20,58.9,1.6,13690
13250,1,2,2020,Semi-Auto,Diesel,5656,145,52.3,2.0,28990
5159,0,10,2019,Manual,Petrol,3000,145,44.1,1.5,22490
26308,2,32,2018,Manual,Petrol,16405,145,65.7,1.0,10995
25640,2,20,2017,Manual,Diesel,24107,20,68.9,1.5,10998
35373,2,42,2017,Manual,Petrol,9770,145,57.7,1.2,8600
51300,3,75,2019,Manual,Petrol,15772,145,35.8,1.4,18998
45397,3,52,2020,Semi-Auto,Diesel,1000,150,49.6,2.0,26995
39569,3,79,2018,Manual,Diesel,25380,150,56.5,2.0,19499
50272,3,81,2020,Semi-Auto,Diesel,1000,145,37.2,1.5,30000
6745,0,10,2017,Manual,Petrol,24964,20,60.1,1.4,14990
5371,0,8,2019,Automatic,Petrol,7000,145,47.1,1.0,20026
13723,1,0,2019,Manual,Petrol,7913,145,53.3,1.5,15940
46235,3,53,2014,Automatic,Petrol,14500,20,60.1,1.2,10000
18613,1,2,2019,Automatic,Petrol,6072,145,45.6,2.0,28500
1427,0,56,2016,Semi-Auto,Diesel,30319,145,51.4,2.0,18698
1272,0,8,2016,Manual,Diesel,58952,0,76.3,1.6,9619
3017,0,10,2020,Semi-Auto,Petrol,3925,145,44.1,1.5,30777
14956,1,2,2020,Semi-Auto,Petrol,1381,145,41.5,2.0,43970
20378,1,1,2020,Manual,Petrol,3890,145,43.5,1.5,27989
17752,1,1,2016,Semi-Auto,Petrol,39955,205,43.5,2.0,17869
28290,2,32,2018,Manual,Petrol,17623,145,64.2,1.1,10198
12165,1,0,2016,Manual,Petrol,21646,125,52.3,1.5,14500
29227,2,28,2019,Automatic,Petrol,1065,145,45.6,1.0,17350
42968,3,37,2019,Semi-Auto,Petrol,6000,145,43.5,1.5,22990
54497,3,21,2016,Automatic,Diesel,89603,125,58.9,2.0,9588
6133,0,8,2019,Semi-Auto,Petrol,6191,150,40.9,2.0,21470
12115,1,2,2014,Semi-Auto,Diesel,33287,145,55.4,2.0,14972
36175,2,33,2020,Manual,Petrol,2985,145,34.5,2.3,28998
4609,0,10,2019,Automatic,Petrol,3999,145,38.2,2.0,26950
22563,2,20,2016,Semi-Auto,Diesel,37561,20,64.2,1.5,9791
7432,0,8,2019,Semi-Auto,Petrol,7500,150,40.9,2.0,22000
7665,0,12,2019,Automatic,Petrol,4000,145,39.8,2.0,29450
49120,3,53,2017,Manual,Petrol,24528,145,60.1,1.2,10950
36735,2,51,2019,Automatic,Petrol,12,145,30.7,2.3,35488
30411,2,32,2017,Manual,Petrol,7564,150,65.7,1.0,11750
54154,3,16,2019,Automatic,Diesel,8906,260,33.6,3.0,32895
9622,0,10,2010,Manual,Diesel,97000,20,68.9,1.6,4295
6389,0,56,2019,Manual,Diesel,4000,145,42.8,2.0,26895
3037,0,57,2016,Semi-Auto,Diesel,51756,205,47.1,2.0,18690
5560,0,57,2020,Semi-Auto,Diesel,2000,145,38.2,2.0,37000
17291,1,0,2016,Semi-Auto,Diesel,16264,30,65.7,2.0,17052
49779,3,81,2016,Semi-Auto,Diesel,21000,160,49.6,2.0,17995
20321,1,0,2013,Manual,Diesel,71000,30,64.2,2.0,7295
26515,2,32,2017,Manual,Petrol,7774,125,54.3,1.2,8491
17127,1,2,2019,Semi-Auto,Diesel,2571,145,62.8,2.0,24404
40219,3,37,2016,Manual,Petrol,18406,145,47.1,2.0,18998
35448,2,44,2019,Manual,Petrol,2576,145,34.4,1.5,17999
35539,2,32,2015,Manual,Petrol,32000,125,54.3,1.2,4990
11602,1,2,2018,Semi-Auto,Petrol,21879,150,51.4,1.5,16998
2459,0,11,2017,Manual,Diesel,33083,0,74.3,2.0,16320
33101,2,32,2019,Manual,Petrol,6283,145,60.1,1.0,15299
8596,0,11,2017,Automatic,Diesel,23052,145,67.3,2.0,18600
12945,1,3,2015,Semi-Auto,Diesel,40500,150,55.4,3.0,17465
10831,1,1,2016,Manual,Petrol,15577,160,44.1,2.0,14600
43308,3,37,2017,Manual,Diesel,11249,0,74.3,1.6,12799
49498,3,53,2017,Manual,Petrol,33000,150,60.1,1.2,9900
12638,1,1,2019,Automatic,Hybrid,5913,135,148.7,1.5,21980
1158,0,56,2020,Semi-Auto,Petrol,4432,150,39.2,1.5,33491
45555,3,52,2019,Semi-Auto,Hybrid,6000,135,43.5,1.4,30990
40465,3,37,2016,Semi-Auto,Diesel,24865,30,62.8,2.0,16998
21190,1,2,2017,Automatic,Diesel,52872,150,74.3,2.0,13500
20986,1,2,2017,Manual,Petrol,65213,125,52.3,1.5,10600
53266,3,83,2019,Automatic,Other,385,145,25.5,3.0,44495
50481,3,81,2018,Manual,Petrol,21330,145,48.7,2.0,17294
47819,3,53,2019,Manual,Petrol,9298,150,48.7,1.0,12998
47032,3,53,2017,Manual,Petrol,10885,145,60.1,1.2,11500
11027,1,92,2018,Semi-Auto,Diesel,4135,145,37.2,3.0,40000
51744,3,88,2020,Manual,Petrol,622,145,53.3,1.0,15485
20513,1,89,2016,Automatic,Diesel,24999,125,57.6,2.0,17100
11713,1,89,2016,Manual,Diesel,15413,125,58.9,2.0,17498
10257,0,11,2018,Semi-Auto,Diesel,63876,150,65.7,2.0,17600
37271,2,32,2015,Manual,Diesel,42324,0,88.3,1.5,7299
43112,3,37,2019,Automatic,Diesel,4350,145,52.3,2.0,20496
2940,0,10,2019,Semi-Auto,Petrol,15425,145,42.2,1.5,23995
22645,2,28,2017,Manual,Petrol,17592,145,52.3,1.0,9210
45935,3,78,2019,Manual,Petrol,107,145,47.9,1.0,18485
17938,1,0,2015,Manual,Diesel,42676,30,65.7,2.0,12285
3516,0,10,2018,Semi-Auto,Petrol,11924,150,42.2,1.5,20000
54246,3,16,2015,Automatic,Diesel,97834,260,35.3,2.0,12995
962,0,8,2015,Manual,Petrol,49565,30,55.4,1.4,9998
7710,0,80,2020,Automatic,Petrol,2500,150,34.9,2.0,33000
24086,2,20,2017,Manual,Diesel,52053,20,68.9,1.5,7950
49382,3,53,2016,Manual,Petrol,27500,20,60.1,1.2,9290
8994,0,13,2017,Automatic,Diesel,15759,30,61.4,2.0,20499
32570,2,44,2019,Semi-Auto,Diesel,8123,145,38.7,2.0,23890
11825,1,0,2018,Manual,Petrol,14164,145,46.3,2.0,16998
53285,3,17,2019,Semi-Auto,Diesel,3797,145,44.1,2.0,27550
19614,1,93,2018,Automatic,Diesel,19750,140,47.1,3.0,47994
10872,1,93,2015,Automatic,Diesel,24188,200,47.1,3.0,27998
46198,3,78,2019,Manual,Diesel,793,145,53.3,1.6,17999
16542,1,46,2017,Automatic,Petrol,3824,145,34.0,3.0,53995
6786,0,10,2019,Semi-Auto,Petrol,14583,145,42.2,1.5,21490
33993,2,32,2018,Manual,Petrol,20,145,58.9,1.0,12900
27435,2,33,2016,Manual,Petrol,59249,20,60.1,1.0,9490
24329,2,32,2017,Manual,Petrol,37374,145,47.9,1.6,7110
16309,1,89,2016,Manual,Diesel,30000,20,68.9,2.0,14995
41446,3,37,2016,Manual,Petrol,27197,30,53.3,1.4,12751
27090,2,32,2015,Manual,Diesel,50437,0,76.4,1.5,6690
37302,2,33,2013,Manual,Diesel,83772,0,76.4,1.6,4999
28422,2,32,2016,Manual,Petrol,48548,0,65.7,1.0,7242
23071,2,32,2014,Manual,Petrol,60700,30,54.3,1.2,5350
45254,3,52,2019,Semi-Auto,Hybrid,4355,135,41.5,1.4,27985
24118,2,44,2017,Manual,Diesel,8543,145,64.2,1.5,16000
14480,1,4,2014,Automatic,Diesel,19503,160,51.4,3.0,14790
36617,2,33,2017,Manual,Petrol,27000,150,61.4,1.0,9650
52813,3,27,2019,Automatic,Diesel,50,145,32.8,2.0,40999
19724,1,1,2015,Automatic,Diesel,65033,20,68.9,2.0,11399
4180,0,60,2019,Semi-Auto,Petrol,10,150,21.4,5.2,137500
13081,1,89,2019,Semi-Auto,Diesel,2517,145,36.7,2.0,31200
7531,0,68,2017,Automatic,Petrol,25000,150,43.5,2.0,25850
46051,3,78,2020,Manual,Diesel,2000,145,52.3,1.6,22500
9348,0,13,2018,Automatic,Diesel,60899,150,58.9,2.0,18990
20283,1,0,2014,Automatic,Petrol,38809,145,48.7,1.6,10999
13736,1,95,2019,Semi-Auto,Petrol,6331,145,24.8,3.0,67990
5941,0,10,2016,Automatic,Petrol,42574,20,60.1,1.4,13500
2260,0,13,2018,Semi-Auto,Diesel,47500,145,64.2,2.0,19495
12941,1,4,2015,Semi-Auto,Diesel,34250,30,62.8,2.0,16990
19099,1,2,2016,Automatic,Diesel,57851,30,64.2,2.0,13795
11613,1,89,2016,Manual,Diesel,10935,125,58.9,2.0,18998
43083,3,37,2017,Semi-Auto,Hybrid,33764,135,156.9,1.4,22995
45429,3,52,2014,Manual,Diesel,53314,30,61.4,2.0,9000
47330,3,53,2018,Manual,Petrol,5731,145,64.2,1.0,12891
50942,3,81,2019,Manual,Diesel,2000,145,47.9,2.0,21750
18611,1,2,2017,Manual,Petrol,28796,125,45.6,2.0,16220
30489,2,32,2018,Manual,Petrol,8234,145,64.2,1.1,10500
435,0,10,2019,Semi-Auto,Diesel,5199,145,52.3,1.6,19990
46181,3,78,2019,Manual,Petrol,4000,145,47.9,1.0,16993
12367,1,90,2019,Semi-Auto,Diesel,6950,145,58.9,2.0,28150
35867,2,44,2013,Manual,Diesel,50834,145,53.3,2.0,9218
47140,3,53,2017,Manual,Petrol,21944,20,60.1,1.2,10995
2836,0,14,2016,Semi-Auto,Diesel,40809,125,61.4,3.0,19698
47442,3,53,2015,Manual,Diesel,32239,0,83.1,1.4,8151
1542,0,8,2019,Semi-Auto,Petrol,5304,145,40.9,2.0,21790
8988,0,56,2016,Manual,Diesel,24069,145,52.3,2.0,18400
26607,2,44,2017,Manual,Diesel,25621,150,64.2,1.5,12151
22696,2,33,2016,Manual,Diesel,69312,0,74.3,1.5,7998
4779,0,14,2019,Semi-Auto,Diesel,259,145,38.2,3.0,42990
23721,2,33,2019,Manual,Petrol,6543,145,60.1,1.0,17698
40389,3,37,2019,Manual,Petrol,5149,145,49.6,1.5,22240
23682,2,54,2020,Manual,Petrol,270,145,50.4,1.0,20775
17918,1,91,2019,Automatic,Petrol,8200,145,34.5,3.0,43875
29335,2,50,2016,Manual,Diesel,12450,30,62.8,2.0,17500
43254,3,37,2020,Semi-Auto,Petrol,999,145,45.6,1.5,21000
20278,1,2,2014,Manual,Diesel,49969,30,61.4,2.0,11999
9486,0,8,2016,Manual,Petrol,26895,30,57.6,1.4,11990
42121,3,37,2016,Semi-Auto,Petrol,47592,30,53.3,1.4,11990
39433,3,79,2019,Semi-Auto,Petrol,2500,145,32.5,2.0,33785
42949,3,37,2015,Manual,Petrol,37470,200,39.8,2.0,16980
39611,3,79,2019,Manual,Petrol,12828,150,42.2,1.5,19995
1340,0,13,2016,Semi-Auto,Diesel,49458,30,61.4,2.0,14498
33800,2,32,2018,Manual,Petrol,20385,150,62.8,1.0,11000
42022,3,37,2016,Manual,Petrol,26000,30,53.3,1.4,12450
39710,3,79,2020,Semi-Auto,Petrol,2000,150,32.5,2.0,32995
46487,3,53,2017,Manual,Petrol,22778,20,60.1,1.2,10498
6135,0,12,2019,Semi-Auto,Diesel,8275,150,44.8,2.0,32970
7274,0,11,2017,Semi-Auto,Diesel,12579,145,55.4,3.0,23990
32796,2,33,2017,Manual,Diesel,22625,0,74.3,1.5,10699
8205,0,12,2015,Automatic,Diesel,46374,125,58.9,2.0,14940
16324,1,1,2020,Semi-Auto,Petrol,5,145,50.4,2.0,28490
4680,0,56,2018,Semi-Auto,Petrol,17211,145,47.9,1.4,23411
47605,3,53,2017,Manual,Petrol,17582,20,60.1,1.2,10490
28100,2,32,2019,Manual,Petrol,3050,145,55.4,1.0,18100
6341,0,10,2016,Semi-Auto,Diesel,27306,125,61.4,2.0,15945
3994,0,56,2016,Manual,Petrol,21682,125,50.4,1.4,16999
1491,0,10,2016,Manual,Diesel,41049,20,65.7,2.0,14998
50016,3,81,2018,Semi-Auto,Diesel,12368,145,57.6,2.0,25741
14453,1,3,2016,Automatic,Diesel,17944,30,65.7,2.0,18400
39019,2,67,2017,Automatic,Diesel,28326,125,52.3,2.0,16000
54405,3,41,2015,Manual,Diesel,48985,20,70.6,2.0,8995
18679,1,4,2013,Automatic,Diesel,58995,200,48.7,3.0,11599
5176,0,55,2019,Manual,Petrol,3561,145,43.5,1.5,24479
32009,2,44,2017,Semi-Auto,Diesel,26861,145,54.3,2.0,17368
35632,2,32,2015,Automatic,Petrol,22093,0,57.7,1.0,9000
1351,0,56,2016,Manual,Diesel,10855,160,49.6,2.0,19498
9435,0,15,2020,Automatic,Diesel,250,145,39.2,3.0,78990
17121,1,3,2016,Semi-Auto,Diesel,48552,125,60.1,2.0,15995
13447,1,2,2019,Manual,Diesel,3043,145,64.2,2.0,24775
39390,2,54,2020,Manual,Petrol,1879,145,50.4,1.0,21999
13690,1,45,2019,Semi-Auto,Petrol,4358,145,29.1,3.0,44990
10388,0,56,2014,Automatic,Diesel,48000,200,47.9,2.0,13490
37373,2,32,2018,Manual,Petrol,30390,145,64.2,1.1,7899
7329,0,56,2019,Semi-Auto,Petrol,13456,145,39.2,1.5,24990
20798,1,6,2016,Automatic,Diesel,30194,150,54.3,3.0,26800
13918,1,4,2015,Semi-Auto,Diesel,15804,160,50.4,3.0,18995
35102,2,44,2019,Semi-Auto,Diesel,2500,145,37.2,2.0,18750
11055,1,4,2014,Semi-Auto,Diesel,73837,160,51.4,3.0,13990
12900,1,1,2019,Manual,Petrol,1500,145,42.8,1.5,23480
43739,3,37,2017,Automatic,Hybrid,24700,135,166.2,1.4,20200
33008,2,28,2017,Semi-Auto,Petrol,11963,160,44.8,1.5,10999
46617,3,53,2019,Semi-Auto,Petrol,2658,145,39.8,2.0,18989
3472,0,80,2014,Manual,Petrol,56000,165,44.1,1.8,10891
41215,3,37,2015,Manual,Petrol,39147,30,53.3,1.4,9850
43964,3,37,2016,Manual,Diesel,39023,0,74.3,1.6,10340
34672,2,33,2019,Manual,Petrol,10963,150,58.9,1.0,14750
24792,2,32,2018,Manual,Petrol,9343,145,65.7,1.0,11389
54241,3,16,2019,Automatic,Diesel,6900,260,33.6,3.0,30000
41842,3,37,2017,Semi-Auto,Petrol,21558,30,53.3,1.4,13381
31679,2,28,2017,Manual,Petrol,14219,145,52.3,1.0,10333
38303,2,32,2014,Manual,Petrol,38000,30,54.3,1.2,6000
14988,1,2,2020,Semi-Auto,Diesel,160,145,49.6,2.0,44320
13841,1,2,2019,Semi-Auto,Petrol,9155,145,41.5,2.0,27480
48703,3,53,2019,Manual,Petrol,12291,150,48.7,1.0,11741
20526,1,6,2016,Automatic,Diesel,34000,125,57.6,3.0,23990
29407,2,33,2019,Manual,Petrol,3273,145,60.1,1.0,14590
32677,2,18,2014,Semi-Auto,Petrol,40349,160,44.1,1.6,7399
35054,2,32,2016,Manual,Petrol,15000,0,65.7,1.0,10195
47223,3,53,2016,Manual,Petrol,32114,20,60.1,1.2,8750
27156,2,32,2019,Manual,Petrol,1825,145,48.7,1.1,13140
32887,2,20,2017,Manual,Diesel,15376,20,68.9,1.5,11799
32914,2,43,2019,Manual,Petrol,2032,145,43.5,1.2,11799
36135,2,33,2016,Manual,Diesel,21018,0,74.3,1.5,10210
51330,3,75,2019,Semi-Auto,Diesel,8968,145,40.9,2.0,25999
40074,3,79,2019,Manual,Diesel,5000,145,50.4,2.0,20690
46123,3,78,2019,Automatic,Petrol,2010,145,45.6,1.0,18980
53935,3,38,2015,Manual,Diesel,68826,30,65.7,2.0,8995
37996,2,28,2015,Manual,Petrol,31433,125,53.3,1.0,7599
35498,2,44,2016,Manual,Petrol,39000,160,45.6,1.5,11490
20759,1,2,2018,Automatic,Diesel,33254,150,64.2,2.0,18600
22434,2,33,2016,Manual,Diesel,36565,0,74.3,1.5,9000
16290,1,91,2016,Semi-Auto,Diesel,34325,145,54.3,2.0,19990
33303,2,43,2018,Manual,Petrol,12698,145,43.5,1.2,9699
41092,3,37,2016,Semi-Auto,Diesel,58266,30,62.8,2.0,15190
392,0,56,2017,Semi-Auto,Petrol,27136,145,40.4,2.0,23995
52204,3,88,2020,Manual,Petrol,2000,145,54.3,1.0,9850
36649,2,33,2017,Manual,Petrol,20000,150,60.1,1.0,10989
45658,3,52,2018,Automatic,Petrol,5670,145,41.5,1.5,17699
16844,1,2,2019,Semi-Auto,Diesel,12897,145,52.3,2.0,27495
27791,2,42,2015,Manual,Petrol,8335,30,57.7,1.2,5995
51856,3,88,2016,Manual,Petrol,15747,20,61.4,1.0,7495
37756,2,50,2017,Manual,Diesel,87390,30,65.7,2.0,9000
20200,1,4,2017,Automatic,Diesel,37401,145,68.9,2.0,19099
44676,3,37,2014,Manual,Diesel,33645,20,68.9,2.0,9689
5247,0,58,2016,Semi-Auto,Diesel,64460,200,47.9,3.0,30490
53943,3,38,2018,Semi-Auto,Petrol,4020,145,47.9,1.0,14980
33989,2,33,2019,Manual,Diesel,3881,145,50.4,2.0,24950
24549,2,32,2013,Manual,Diesel,74512,0,76.4,1.5,4998
35822,2,20,2018,Manual,Petrol,8702,145,55.4,1.0,12699
45505,3,52,2017,Semi-Auto,Diesel,18900,145,62.8,2.0,17990
39366,2,32,2019,Automatic,Petrol,1600,145,48.7,1.0,16660
26789,2,36,2016,Semi-Auto,Diesel,27902,145,52.3,2.0,17920
47877,3,53,2016,Manual,Petrol,18206,20,60.1,1.2,10190
49817,3,81,2018,Manual,Diesel,6592,145,58.9,2.0,23495
35964,2,50,2015,Manual,Diesel,138000,20,68.9,2.0,6793
50276,3,81,2017,Manual,Diesel,33838,125,58.9,2.0,18422
4569,0,8,2020,Semi-Auto,Petrol,2999,145,44.8,1.0,22000
12797,1,95,2019,Semi-Auto,Diesel,2137,145,33.6,3.0,62990
35325,2,20,2017,Manual,Diesel,58000,20,68.9,1.5,9977
49401,3,53,2016,Manual,Petrol,16000,20,60.1,1.2,11495
33004,2,32,2018,Manual,Petrol,15567,145,64.2,1.1,9499
36391,2,44,2018,Manual,Diesel,21851,150,64.2,1.5,15299
51937,3,88,2020,Manual,Petrol,1000,145,54.3,1.0,11250
53991,3,38,2017,Semi-Auto,Petrol,9200,145,54.3,1.4,13701
40007,3,79,2019,Manual,Diesel,150,150,50.4,2.0,22995
25001,2,33,2017,Manual,Petrol,16548,20,61.4,1.0,10990
50266,3,81,2016,Manual,Diesel,59768,145,53.3,2.0,14001
1526,0,11,2017,Manual,Diesel,57161,20,70.6,2.0,14298
33057,2,33,2019,Manual,Petrol,13257,145,58.9,1.0,14695
20060,1,5,2005,Automatic,Petrol,84000,305,24.6,4.4,4995
40118,3,79,2018,Manual,Petrol,20886,150,53.3,1.5,18150
17118,1,89,2016,Semi-Auto,Diesel,25401,125,57.6,2.0,18148
2217,0,56,2013,Semi-Auto,Diesel,40000,200,47.9,2.0,12695
11852,1,3,2017,Semi-Auto,Diesel,16448,145,65.7,2.0,20910
16783,1,0,2015,Semi-Auto,Petrol,36510,235,37.7,3.0,17962
20642,1,0,2013,Automatic,Petrol,45000,235,37.7,3.0,14999
16914,1,4,2019,Automatic,Petrol,6000,145,46.3,2.0,30000
13829,1,6,2019,Semi-Auto,Diesel,12038,150,44.1,3.0,47980
